,ra,dec,redshift,plate,fiberid,PCA_1,PCA_2,PCA_3,class
1826,0.6440146920816432,0.05872226150848021,0.004295991158048576,0.0018418467583497036,0.2992992992992993,0.5082595532494375,0.24057509473961655,0.4680617237187478,0
1827,0.8288941398247838,0.06203220328616389,0.0007192753147909057,0.004911591355599217,0.2542542542542543,0.4746706181792182,0.2987812127551527,0.4170399697812035,2
1828,0.829021349369312,0.062009001130347435,0.0073228015410296545,0.004911591355599217,0.21421421421421422,0.4374149539555102,0.2322205343234613,0.49050394642176576,0
1829,0.8292211441193296,0.06204747414932273,0.0007851410582623328,0.4615667976424361,0.43743743743743746,0.5966925158335286,0.2239170651184636,0.420812569100486,2
1830,0.8292989658328866,0.06314892228524349,0.06303516301509657,0.004911591355599217,0.2132132132132132,0.6361005388463705,0.23694602767798012,0.5414080245963504,1
1831,0.8296552826984472,0.06388080730004056,0.025574287373661686,0.004911591355599217,0.2122122122122122,0.5542448213489111,0.15725439032473848,0.4842825548960064,0
1832,0.8302342255683641,0.06310292036848486,0.24902324539168358,0.004911591355599217,0.13713713713713713,0.6646133363588533,0.2734636858234904,0.47767816490705517,1
1833,0.8309941355075883,0.062148499598274905,0.011075092924052257,0.004911591355599217,0.12012012012012012,0.5472862815344831,0.2211842929469753,0.45892144209160646,0
1834,0.8314994696187386,0.06165743112166115,0.01736320460577008,0.004911591355599217,0.09409409409409408,0.3702247681369978,0.11737441459226586,0.44719276951363984,0
1835,0.831749456872509,0.061850488337885756,0.011182870279290576,0.004911591355599217,0.0960960960960961,0.4417263792212881,0.18362919065358405,0.4796219654340738,0
1836,0.8317004300162436,0.06198199764361341,0.011138646606504595,0.004911591355599217,0.09909909909909909,0.4453515598546775,0.11879897504435627,0.36976767205784433,0
1837,0.831747536423745,0.06156895577458592,0.01120743919376851,0.004911591355599217,0.09009009009009009,0.38175665864837405,0.12579825993976576,0.4407106996490088,0
1838,0.8319527584601292,0.06198565670852457,0.011261562101011414,0.004911591355599217,0.09509509509509509,0.4465115775300232,0.21933012362972212,0.5157522873691459,0
1839,0.8323178412322799,0.06368350144757992,0.25848668210243747,0.0050343811394891955,0.3073073073073073,0.6346841065659915,0.27711624065179374,0.5122802980381141,1
1840,0.8327022788981979,0.06388072241659563,0.0007137771709774337,0.0050343811394891955,0.30330330330330335,0.5320383812441926,0.30443431242853525,0.3456750640895148,2
1841,0.833233368475449,0.06241755449807989,0.0007495825750948692,0.004911591355599217,0.003003003003003003,0.6062869630682106,0.3330424177672768,0.5323495748336077,2
1842,0.833028271513634,0.06431104494526735,0.020632695542666137,0.4615667976424361,0.2892892892892893,0.4094141822898466,0.09294902567043217,0.4360998959199067,0
1843,0.8331246153459793,0.06418729686770813,0.02639200072068517,0.0050343811394891955,0.30130130130130134,0.42994057095622645,0.16674616466238845,0.49378177908340914,0
1844,0.8333215207151274,0.06350569634575645,0.020824241250116025,0.004911591355599217,0.013013013013013013,0.5063555937330023,0.18010494690303774,0.4823509773403983,0
1845,0.8333225387271268,0.06253098256138709,0.015940835417127475,0.004911591355599217,0.009009009009009009,0.43852687507737337,0.09939048011575717,0.43266115675309075,0
1846,0.834538246123625,0.06331274062443021,0.020567540513463413,0.0050343811394891955,0.24424424424424424,0.5235026604205099,0.14259661996632617,0.5022546957012589,0
1847,0.8346886534384766,0.0640938668029348,0.3834174845592165,0.004911591355599217,0.015015015015015015,0.5988548034255916,0.28985583734157977,0.5412456184663305,1
1848,0.8347086075819202,0.06259396109949385,0.0007039486720005082,0.0050343811394891955,0.2522522522522523,0.308185323051718,0.4047917851194069,0.3984366646528979,2
1849,0.8348009066768541,0.06246797807802976,0.020626368543267763,0.004911591355599217,0.01001001001001001,0.4914905510221126,0.20724439479907714,0.49662599176613653,0
1850,0.8350008581658885,0.0625381733592784,0.007820387382210452,0.004911591355599217,0.017017017017017015,0.45123777523365194,0.22748324673674555,0.46268424484986487,0
1851,0.8351783912258232,0.06331744621090836,0.0008478774566330952,0.08018172888015718,0.5355355355355356,0.5659930474965428,0.25470598756464324,0.4212601040305415,2
1852,0.8360595906452388,0.06371605851655232,0.01593988730040347,0.0050343811394891955,0.18118118118118118,0.4164328436267714,0.10666787351434207,0.44286559780772145,0
1853,0.8363932654515364,0.06256806723891177,0.0007668132900935916,0.4615667976424361,0.03703703703703704,0.44962650681107785,0.2970524174629209,0.45319709907324407,2
1854,0.8366139144069282,0.06363545971738543,0.014258921141660238,0.0050343811394891955,0.17217217217217218,0.46126067211068106,0.16698257626078275,0.471568772652983,0
1855,0.8368338984089146,0.06217750058523114,0.036988604890059305,0.0050343811394891955,0.13313313313313313,0.5079750810110086,0.21604380751415453,0.4920768053754521,0
1856,0.8374598867322707,0.06232429260398182,0.11083129482420814,0.0050343811394891955,0.09009009009009009,0.6237453660847453,0.31073455481128526,0.4759671893318111,1
1857,0.8380124570751587,0.06309755619469204,0.0018723694620473687,0.4616895874263261,0.7497497497497497,0.14258178636540236,0.5001802197324805,0.339313303792631,0
1858,0.83801307294867,0.06325670545742734,0.001888438734059186,0.0050343811394891955,0.0980980980980981,1.0,0.7401244281564032,0.5160821083847926,0
1859,0.8378012160230379,0.06239109442772027,0.014208700817232084,0.0050343811394891955,0.09509509509509509,0.4424838468824554,0.08665378836203572,0.48363170461019656,0
1860,0.838369255240327,0.06262222605567372,0.03413908486898098,0.0050343811394891955,0.0960960960960961,0.4973016743295685,0.14916388143292508,0.4996593380666017,0
1861,0.8383811713636758,0.0634607627023703,0.02651525589480571,0.0050343811394891955,0.1061061061061061,0.43508410686675264,0.15551629244021134,0.4827696395730685,0
1862,0.8385161513637143,0.06242599400922765,0.01575481230295776,0.0050343811394891955,0.05905905905905906,0.5165758633689473,0.16824635681933564,0.43497877853692846,0
1863,0.8388964584024062,0.061568305966451464,0.034645076847415544,0.0050343811394891955,0.042042042042042045,0.5309994324793466,0.1480560677980662,0.49844162198359987,0
1864,0.8395138636813587,0.06253769784965994,0.015684295188424197,0.005157170923379174,0.30130130130130134,0.37167963964573036,0.23820336843943105,0.5169050351755626,0
1865,0.8395654731691543,0.06264172094901499,0.01570478981390902,0.0050343811394891955,0.01801801801801802,0.5230590113057387,0.1517304634166993,0.4744330548367921,0
1866,0.8408624746817255,0.06367715840195845,0.015686019715693843,0.0050343811394891955,0.023023023023023025,0.4507597981931068,0.15036191519680012,0.4588493026856118,0
1867,0.8410053403167032,0.06411164177506419,0.0006161771395501265,0.3276031434184675,0.30330330330330335,0.4123951229066629,0.2112816542256402,0.4366916707574714,2
1868,0.84107398606907,0.06305522270369619,0.0007719458117294407,0.3276031434184675,0.19119119119119118,0.5892535979210242,0.2349029843947728,0.4091953406790761,0
1869,0.8410903684627926,0.0618437866309641,0.009169143145994455,0.005157170923379174,0.2672672672672673,0.5012358709570645,0.2236175430259892,0.43994605521261504,0
1870,0.8412525228920025,0.06187032348195055,0.0006866621524938179,0.0050343811394891955,0.01901901901901902,0.22026065510880938,0.3594783618261992,0.4682249178620155,2
1871,0.8415697345602355,0.06375411543755696,0.0008058686069108468,0.324533398821218,0.30330330330330335,0.45839714903967216,0.2792863095283154,0.46128155188478986,2
1872,0.8413016954047282,0.0638731846449414,0.02879732432382455,0.0050343811394891955,0.030030030030030033,0.5961682182333372,0.19211629182792841,0.49518124237644806,0
1873,0.8413020425262381,0.06430883548668682,0.0007682690598666688,0.3276031434184675,0.30430430430430433,0.4361009975288199,0.10774348180807011,0.36279425391008213,2
1874,0.8415889073834274,0.0630603209995432,0.028741687789291946,0.005157170923379174,0.2722722722722723,0.41638658117223,0.06257625793543767,0.43936059511013303,0
1875,0.8422418172161776,0.0635639421752644,0.0007752679530064631,0.324533398821218,0.2902902902902903,0.4203595583412372,0.27131040265099193,0.43982264326240667,2
1876,0.7470633446078946,0.07673858828974253,0.30888785792932555,0.0034381139489194495,0.4824824824824825,0.6563699499985103,0.2980910510900343,0.48958304482821674,1
1877,0.7471079966248797,0.07825765870006945,0.0006948107304800425,0.3235510805500982,0.3823823823823824,0.31766802707889663,0.3108228012991002,0.48045850725059314,2
1878,0.7472672066562424,0.07621232017033451,0.000887283091381641,0.3235510805500982,0.39239239239239243,0.2577917384629826,0.4545390574405279,0.380175709587562,2
1879,0.7474851756119266,0.07585633476157014,0.000801671510672775,0.8828585461689586,0.5715715715715716,0.42027908509887774,0.46900137439292644,0.416777129218838,2
1880,0.7475679848718306,0.07817744314120186,0.11763987406174513,0.0034381139489194495,0.5095095095095096,0.6400467455773042,0.29811661977988213,0.47058111185568247,1
1881,0.7472176470456413,0.07606742199254891,0.01588036498039965,0.0034381139489194495,0.4814814814814815,0.4206205981361974,0.10982121563748302,0.45177037524551356,0
1882,0.7472624087007771,0.07604985356788097,0.0007717920227175157,0.8828585461689586,0.5705705705705706,0.43075167554017096,0.08951692668684477,0.37388301119771655,2
1883,0.7475486458102873,0.07750022251031743,0.02671658138893627,0.0034381139489194495,0.5155155155155156,0.5397453772832389,0.17245220850825801,0.48850191450248326,0
1884,0.7477760741239704,0.07617261314221506,0.0007952790016346124,0.8828585461689586,0.5775775775775776,0.5365487538842696,0.17270631996589225,0.42726200620056803,2
1885,0.7479828738414703,0.07829550067319525,0.018704399698591605,0.4648821218074656,0.8598598598598599,0.38753616719068606,0.118369248283339,0.45140832122882807,0
1886,0.7480652200088241,0.07629955550217005,0.000785309031697688,0.8828585461689586,0.6166166166166166,0.4400867954581728,0.25589606245880475,0.44125268713626387,2
1887,0.7481372431703631,0.07798931802512636,0.0008067956336368563,0.8828585461689586,0.6066066066066066,0.4260428159695239,0.318923268751277,0.45350285396879286,2
1888,0.7483256240743362,0.07654342128365806,0.0007636591222519243,0.0035609037328094284,0.3403403403403404,0.5193987091520246,0.20338303294414128,0.41476508947878316,2
1889,0.7478579734268036,0.07708328613472797,0.0008077484162896203,0.8828585461689586,0.6076076076076077,0.5032172440681578,0.18493074456765418,0.409726684593604,2
1890,0.7482148851881786,0.07752039620067323,0.01879373543699944,0.0034381139489194495,0.5065065065065065,0.4827159763575473,0.15618307933728467,0.4748876499345644,0
1891,0.7483960347238668,0.07635566582653067,0.0008090630883769994,0.3235510805500982,0.4364364364364365,0.33827594255426224,0.065915493814384,0.3752701643762494,2
1892,0.7485141256990168,0.07636639742065443,0.0007805311206475884,0.3235510805500982,0.42342342342342343,0.2836589116252889,0.3148586406118019,0.4588071644971145,2
1893,0.7485186651934261,0.07696764080762147,0.0007652455380302777,0.3235510805500982,0.42242242242242245,0.2206351737885928,0.3349868579702401,0.4465231876007208,2
1894,0.7485691850284091,0.07768021038147255,0.0007835546424839795,0.8828585461689586,0.6056056056056056,0.4675698328541612,0.21526309195279367,0.43402264968676835,2
1895,0.7485340497612347,0.0760094392949566,0.02653042949513278,0.0034381139489194495,0.5415415415415415,0.5622818262343994,0.19526993654087835,0.5082621125781853,0
1896,0.7486998685586757,0.07707108353417638,0.01629483569939526,0.0035609037328094284,0.35435435435435436,0.539869779893673,0.23388256314322994,0.49572718155135653,0
1897,0.7490386745887524,0.07808694804159097,0.0008083818627780593,0.8828585461689586,0.6436436436436437,0.520112859747109,0.21484363091076916,0.43770740057523183,2
1898,0.7496762089572228,0.0762121604136039,0.0007698928030751011,0.3235510805500982,0.4614614614614615,0.29376602101030513,0.2703651172704523,0.43984339794052524,2
1899,0.7499583439375099,0.07830275709173858,0.0008448821170064136,0.8828585461689586,0.6916916916916918,0.4365373274320868,0.2126597145781761,0.4305217725156808,2
1900,0.7496658008532042,0.07692360173429048,0.012482085077873859,0.0035609037328094284,0.34134134134134136,0.4870581338920861,0.1705910718897393,0.45486065721005087,0
1901,0.7506468596502912,0.07800535047202212,0.016057541493640668,0.0035609037328094284,0.3853853853853854,0.5169574137861633,0.16587015064182556,0.44612834870598195,0
1902,0.7507146777731517,0.0782619530042752,0.0007672052281094201,0.0034381139489194495,0.6336336336336337,0.5733289019916277,0.24657175165251122,0.40280666187211595,2
1903,0.7509813486287049,0.07694738951147707,0.0007894897038665251,0.8828585461689586,0.7367367367367368,0.42881080949384937,0.26877054100508224,0.4320453547172776,2
1904,0.7511518434734867,0.0762018908018564,0.0006269724189660956,0.4648821218074656,0.015015015015015015,0.42420855901201676,0.30905289834765903,0.46462402166771477,2
1905,0.7512340823775234,0.0775391108967923,0.0007593104766477322,0.4648821218074656,0.997997997997998,0.551555308159668,0.22039057763028685,0.6696384657141163,2
1906,0.7512836142817325,0.0779115306332915,0.0007754919175869365,0.8828585461689586,0.7667667667667668,0.4667411417605875,0.25106429018546433,0.45530674802698856,2
1907,0.7511200725538997,0.0766116339311237,0.0008201842362575572,0.8828585461689586,0.7237237237237237,0.5285929280103487,0.1808966372402669,0.40746907128994675,2
1908,0.7515343856263936,0.07779067248870537,0.0007960766888153987,0.3235510805500982,0.4824824824824825,0.3050721065022485,0.36568978819856235,0.4718593242677334,2
1909,0.7516066165858718,0.07666324761078946,0.0007899562967425113,0.8828585461689586,0.7737737737737738,0.45132875523255395,0.19806884387840518,0.4190902581673006,2
1910,0.7516455052775368,0.0770199433215155,0.0006181134999854697,0.3235510805500982,0.4814814814814815,0.24178027166254684,0.3089221111500826,0.4681836443976654,2
1911,0.7517710085041303,0.07671113257377389,0.0008294653284723756,0.3235510805500982,0.5025025025025025,0.4760349459716813,0.26396832605474374,0.4540589373407616,2
1912,0.7518611176066876,0.07613471833168114,0.0007471936195698194,0.3266208251473477,0.5125125125125125,0.3628481394233334,0.0941958466437375,0.3699959650677829,2
1913,0.7519141385372476,0.07587835964149629,0.0007740921389589777,0.3235510805500982,0.5085085085085085,0.21818042257784745,0.3099094950193283,0.4301816946366919,2
1914,0.7519183281395079,0.07580191472023369,0.0007002394452735677,0.0035609037328094284,0.43243243243243246,0.46389381041919925,0.2987524398275226,0.4425007572698015,2
1915,0.7519287623666959,0.07698242340497244,0.0007704340508112451,0.8828585461689586,0.8018018018018018,0.5572457502364648,0.22427026748223133,0.4434618122109764,2
1916,0.7513938216009712,0.0765971469987059,0.01621251378509925,0.0035609037328094284,0.3863863863863864,0.40799700474548295,0.10149216322987861,0.4505463873351731,0
1917,0.7514513931084974,0.07697720884247856,0.008322573829148475,0.0035609037328094284,0.43943943943943947,0.4652118399134011,0.2798474958755091,0.47574843157445074,0
1918,0.7515387885678714,0.07836206100860561,0.012682845061438726,0.0035609037328094284,0.4364364364364365,0.5031425694642844,0.190235039952873,0.4831333551005512,0
1919,0.7516891824253328,0.075873331809054,0.016046559763711454,0.0035609037328094284,0.42542542542542544,0.5358062494532887,0.2204969504806528,0.42018997419161175,0
1920,0.907843444161329,0.07790287497034032,0.018108485941096958,0.009332023575638504,0.5895895895895896,0.4012296948550059,0.09031407708462591,0.44808568195433857,0
1921,0.9083113109187184,0.07824112755786207,0.006893280402226232,0.00945481335952849,0.34434434434434436,0.49510375697269327,0.13656138120419653,0.4133260961156378,0
1922,0.9083308633194793,0.07776417301348917,0.0006905736938917861,0.00945481335952849,0.3403403403403404,0.3720763756255153,0.28177626718256493,0.4436787745482765,2
1923,0.9084126498177169,0.07646333263737697,0.0007449474414648215,0.00945481335952849,0.34934934934934936,0.3299472773327813,0.2893693062085796,0.4468758973828666,2
1924,0.908623992987682,0.07713580892623427,0.018140798430944762,0.009332023575638504,0.5915915915915916,0.36068804371178176,0.11264010452139127,0.4455589797081178,0
1925,0.9086284204691071,0.07683430015678779,0.0070313359023730536,0.00945481335952849,0.3563563563563564,0.3809878179556155,0.19630179825106267,0.4825534783079926,0
1926,0.5707100054247725,0.08955186077022682,0.009174051703049831,0.028978388998035363,0.2132132132132132,0.5434642322349859,0.1738866908381798,0.40550365888042794,0
1927,0.5709097799887043,0.08955547262506264,0.19535853235299702,0.028978388998035363,0.21421421421421422,0.6510584508985167,0.2843916442053619,0.4797747525379885,1
1928,0.5707834914838036,0.08853951112732135,0.009227961843941286,0.028978388998035363,0.2182182182182182,0.41937417028720386,0.13426183118163024,0.4575707181559885,0
1929,0.5708690662374244,0.08937405926664976,0.009256015274017086,0.5491159135559921,0.24724724724724725,0.2067722898418518,0.2706297728265581,0.5142141767500591,0
1930,0.5709168839075864,0.08901959517212703,0.02500495074638322,0.028978388998035363,0.2012012012012012,0.5044798860453409,0.1381649440046518,0.48988786143236607,0
1931,0.5710401611234937,0.08903379454242974,0.009052972718102894,0.028978388998035363,0.2032032032032032,0.3920345358499693,0.15580426770048506,0.43894413248201297,0
1932,0.5711017678690966,0.08932762163741928,0.009146076660577197,0.028978388998035363,0.2052052052052052,0.40755158196118424,0.13314563616198452,0.43711612615676965,0
1933,0.5716792573408558,0.0898227778843046,0.0007208262695106841,0.0004911591355599224,0.44244244244244246,0.5205302174865712,0.21803153894639563,0.42297121101863433,2
1934,0.5714863690027269,0.08791232794125765,0.019808412567948765,0.028978388998035363,0.2062062062062062,0.2710529077959534,0.18392225248660335,0.48435582460854243,0
1935,0.5719384898217962,0.08731422153528834,0.00479725561746365,0.028978388998035363,0.2072072072072072,0.3658833658707524,0.27459975319129226,0.4870519859471204,0
1936,0.5725377846197831,0.08812464684116768,0.0008109272202351397,0.0004911591355599224,0.5795795795795796,0.5291736438396514,0.19718617576202796,0.4416256972264488,2
1937,0.572084485487447,0.08937054929900234,0.006959305160549795,0.028978388998035363,0.1251251251251251,0.2929692088512076,0.2219673968718756,0.48152489537447724,0
1938,0.5720970891251204,0.08938886207370061,0.006945085276061237,0.0004911591355599224,0.5255255255255256,0.5753058652412022,0.20516669735006385,0.45701044688090303,0
1939,0.5724662118850151,0.08932376411433754,0.04115983321908645,0.028978388998035363,0.1301301301301301,0.47075373693428285,0.09301481390479469,0.4779926685625659,0
1940,0.5730322459511422,0.08914749895376822,0.0141380306602352,0.028978388998035363,0.0960960960960961,0.5032201560913073,0.19002895046822604,0.469152842880501,0
1941,0.5734041951588159,0.08966453267422124,0.004776294399102842,0.028978388998035363,0.09709709709709709,0.4248445778853461,0.26473389151234844,0.4835022120716814,0
1942,0.5736675507466761,0.08896518349062628,0.020319742368884616,0.028978388998035363,0.05305305305305306,0.4813043833713552,0.22835404725442035,0.4723491264881646,0
1943,0.5738088434502052,0.0878272789228912,0.018396803011026405,0.028978388998035363,0.056056056056056056,0.367683491210424,0.1316543303892866,0.4567657890384388,0
1944,0.5741759432476861,0.08968137923113544,0.020441635091807273,0.028978388998035363,0.057057057057057055,0.37764809195736926,0.2200112030653699,0.507800369663046,0
1945,0.5742848748854809,0.08726139597704669,0.01704039699044773,0.028978388998035363,0.043043043043043044,0.4819974547460848,0.16921785970751324,0.45770241377101106,0
1946,0.5746838896757864,0.08810941769602383,0.018490399675577748,0.028978388998035363,0.055055055055055056,0.3838027246925666,0.08827822454880588,0.44408746622113904,0
1947,0.5747909788385202,0.08850202920880168,0.020619910897864115,0.028978388998035363,0.05805805805805806,0.4537149284088701,0.13109800883264017,0.4682216016551603,0
1948,0.5757212498402339,0.0881363236648687,0.0010105352793077717,0.0006139489194499012,0.3203203203203203,0.523492406486309,0.24780728492270288,0.4434307918185676,2
1949,0.5758043393305018,0.0874723242629294,0.0009299237078579747,0.028978388998035363,0.013013013013013013,0.42490230644433363,0.36912590672937473,0.3528355591511499,2
1950,0.575587551854529,0.08846917784114758,0.027666807112739857,0.028978388998035363,0.011011011011011011,0.4677942246918102,0.1408941198274954,0.42401011461266513,0
1951,0.5756495801330944,0.08784994531875234,0.009307426343464759,0.028978388998035363,0.005005005005005005,0.5195250493002671,0.21819301247173314,0.4557821412349183,0
1952,0.5761446957311078,0.08828107745287085,0.02062618190611737,0.028978388998035363,0.002002002002002002,0.496043339119973,0.1551816754347014,0.4861342365540274,0
1953,0.5762808900627224,0.08717249154584827,0.04105072514096582,0.0006139489194499012,0.3613613613613614,0.5047403766767214,0.13448688445258122,0.4313637307716908,0
1954,0.576519023334623,0.08760851879663567,0.02345948315882641,0.028978388998035363,0.009009009009009009,0.39693938049874217,0.16828091121383632,0.49780352154370666,0
1955,0.5768970295553708,0.08842015523709257,0.14625756423433225,0.028978388998035363,0.004004004004004004,0.4293153025979285,0.39068332203798606,0.494577916162597,1
1956,0.5770997817648204,0.08892537260034107,0.004795075695547042,0.029101178781925342,0.2822822822822823,0.3650843123683968,0.2778744731376004,0.4724230048436399,0
1957,0.577145832162985,0.08903301088223353,0.0007516732844535886,0.028978388998035363,0.025025025025025023,0.6716374934545853,0.30611492187053574,0.41462010626698864,2
1958,0.5773558137616912,0.08862279999445755,0.0007933023275747842,0.0006139489194499012,0.44844844844844844,0.46019584029196986,0.29351455203395543,0.4638696602135764,2
1959,0.5777871915967593,0.0873532612510219,0.01533669469404344,0.029101178781925342,0.2992992992992993,0.3397582064264908,0.22148149186921898,0.5066353408599749,0
1960,0.5779666086913429,0.08770617665216476,0.015355856730274444,0.029101178781925342,0.2952952952952953,0.3472566434499982,0.24041805999828694,0.4989762140288425,0
1961,0.578001468082015,0.08709861367581426,0.009190901304987446,0.0006139489194499012,0.44744744744744747,0.37415627396344275,0.2477025114936372,0.506377372895193,0
1962,0.5790078148987909,0.08890810857920478,0.7671382399301262,0.43774557956777993,0.6336336336336337,0.40815853950501485,0.45055450314114176,0.4679000128331706,1
1963,0.5793432787463938,0.08880381174257618,0.004814245197264063,0.029101178781925342,0.24724724724724725,0.5074849712760281,0.19500990324200287,0.3300616931252815,0
1964,0.5791367161164475,0.0893099345247281,0.015396922502475749,0.029101178781925342,0.2592592592592593,0.43079650164555094,0.11890367221561751,0.4366712502586384,0
1965,0.5801097594543589,0.08755266711314627,0.21301739297472433,0.029101178781925342,0.2112112112112112,0.6228441621710908,0.32280975552980756,0.46260192718191573,1
1966,0.580211795762822,0.0882688193365172,0.014577829906910849,0.029101178781925342,0.2182182182182182,0.43524697520050315,0.20524012936788297,0.4638585921469455,0
1967,0.5803859454765005,0.08718697791012191,0.012978327131571816,0.029101178781925342,0.2172172172172172,0.441048420385708,0.0773121956809201,0.48188206412960166,0
1968,0.5807294243874732,0.08963396488090779,0.007016074582585295,0.029101178781925342,0.12112112112112111,0.44054295766433493,0.24932479166739502,0.4715784008911993,0
1969,0.5810975568417606,0.08843990267051882,0.015388025509516443,0.029101178781925342,0.13213213213213212,0.5504912119326626,0.1825040647683941,0.458612481668057,0
1970,0.5811794498117041,0.08909976617225875,0.013073713646395447,0.029101178781925342,0.12312312312312312,0.2208092926920136,0.21266232792030207,0.47889478952530584,0
1971,0.5814042044585692,0.08805473933846998,0.013184206572172006,0.029101178781925342,0.12912912912912913,0.4503290549460151,0.13345710958805967,0.4687730795804448,0
1972,0.5814481396716153,0.08902624623305383,0.01528131198603537,0.0006139489194499012,0.5605605605605606,0.500333759275606,0.16187330105276848,0.47348757622009713,0
1973,0.5818228096469734,0.08953274079793089,0.014005673192289923,0.029101178781925342,0.09109109109109109,0.3347049223672595,0.13576704905317788,0.43639056963426665,0
1974,0.5823899583016658,0.08733452562825912,0.021241617909543282,0.029101178781925342,0.09409409409409408,0.3863030960862859,0.09385685195780825,0.41447303524443946,0
1975,0.19849731285344646,0.006623632792875145,0.0008007332857177418,0.8579322200392927,0.5935935935935936,0.29673626227511885,0.2570622491057723,0.4264482788571109,2
1976,0.19821393908079704,0.0059244814046159056,0.07118529008966933,0.024189587426326126,0.6016016016016016,0.6362292546904412,0.2297715520844523,0.5592209011229263,1
1977,0.1986598362526354,0.006947685861294517,0.0007745400681199245,0.8579322200392927,0.5425425425425425,0.22667572365542055,0.3801334307054389,0.4638175359856428,2
1978,0.19911722449219033,0.007266591854631424,0.0007857756245736742,0.8579322200392927,0.5895895895895896,0.4781724893865262,0.17531639858381284,0.3987260676918988,2
1979,0.19929483006371057,0.007886498777687476,0.026158946910987545,0.02431237721021611,0.35935935935935936,0.5373329027914209,0.18266521026959331,0.4769104189352527,0
1980,0.1994670492751629,0.006790830210113577,0.000786055580299266,0.8579322200392927,0.6216216216216216,0.5641829262706621,0.20962483533500167,0.4577524566496733,2
1981,0.19999636888893854,0.007396922761707697,0.0007404993182594691,0.8579322200392927,0.6286286286286287,0.48325523920654556,0.25825044668810104,0.4528441892273889,2
1982,0.20018049230999121,0.007542555644599894,0.0007786834128586826,0.8579322200392927,0.6346346346346347,0.5132938004742983,0.487007205379586,0.4398182681508051,2
1983,0.20018832894419727,0.008803277791483696,0.0007701466295996376,0.8579322200392927,0.6276276276276277,0.40480309856520524,0.21512453307183652,0.42442104956216503,2
1984,0.2003399463950859,0.007328278798123908,0.0007678771218508403,0.8579322200392927,0.6356356356356356,0.3180897447897693,0.3311946135038409,0.44744728412237644,2
1985,0.1997185952509608,0.00915970582514071,0.014521482284835241,0.02431237721021611,0.34434434434434436,0.27801004985031064,0.16893616763545438,0.4951770170226718,0
1986,0.20037506867983668,0.009135356707983794,0.0007742041212492144,0.8579322200392927,0.6666666666666666,0.3687990036059048,0.3309650968620229,0.4280981366357922,2
1987,0.20052534043127088,0.007103795241576727,0.0008014382142347818,0.8579322200392927,0.6656656656656657,0.4342980570337882,0.17937165395242918,0.4069078534343306,2
1988,0.20043036161369324,0.008320710117952199,0.021653544764179012,0.02431237721021611,0.3453453453453454,0.4255815172764046,0.08709014369245732,0.4515160867016814,0
1989,0.20097570814818333,0.008466011786318686,0.0007814083152544426,0.8579322200392927,0.6786786786786787,0.46284596629438207,0.2621926182763686,0.4471058161343764,2
1990,0.20116159211253815,0.007816043394625438,0.000819831678680462,0.8579322200392927,0.7057057057057057,0.29544782174646916,0.27377507159084946,0.4354880927756896,2
1991,0.2010932183973591,0.008427852071800412,0.0008550661597548407,0.8579322200392927,0.7197197197197197,0.5262638978541964,0.1561129201897631,0.4093229520340108,2
1992,0.2011762464190175,0.009375294300076706,0.0009336622366175273,0.8579322200392927,0.6646646646646647,0.5877861122068663,0.20655584172420552,0.4306226582203921,2
1993,0.2013232392772931,0.007399374817850177,0.000791265183078228,0.8579322200392927,0.7437437437437437,0.48371847924695194,0.16775611670296386,0.41610409767482825,2
1994,0.20167462123865132,0.00878702447177701,0.000768026431571156,0.8579322200392927,0.7147147147147147,0.274706592108115,0.2832761278747916,0.42047074477057317,2
1995,0.20172111430579728,0.00821206826348679,0.0007582839723205623,0.8579322200392927,0.7837837837837838,0.2526258611357962,0.37119925408489685,0.46230198011826606,2
1996,0.20207120281404015,0.010087117183684546,0.0007945897506382055,0.8579322200392927,0.7007007007007007,0.34894402376742223,0.1993405688407982,0.397243034576062,2
1997,0.20193748381105797,0.009459492752506918,0.023739233583552746,0.02431237721021611,0.4264264264264264,0.37633227465313535,0.10901469238246687,0.4553552612202187,0
1998,0.2021297316565674,0.007896306231204589,0.0007893963852913277,0.8579322200392927,0.7067067067067068,0.48817873430804604,0.17061829056004235,0.41369730400574106,2
1999,0.20213459068483638,0.010125983845408401,0.0007983185742659375,0.21917976424361493,0.4514514514514515,0.3891164630299398,0.2315820210400294,0.43866853382148296,2
2000,0.20238542757490458,0.010638589057885624,0.0007127945263806066,0.8579322200392927,0.7467467467467468,0.4169232751697303,0.34749072518308954,0.35967195338682983,2
2001,0.2025396183558919,0.008880294901564917,0.0007642750248482261,0.8579322200392927,0.7547547547547547,0.30947062007039866,0.2585458364659794,0.4648872619974608,2
2002,0.20259624570874332,0.010221116962922577,0.0007240440806206359,0.8579322200392927,0.7977977977977978,0.37590306028816944,0.24210494662954113,0.4263942042948277,2
2003,0.20238807970989794,0.009038495322949272,0.0007812776692491664,0.8579322200392927,0.7507507507507508,0.4539184796848126,0.14512774804593753,0.37789766986690354,2
2004,0.20307089732612188,0.010436804660180238,0.0007949936334316593,0.8579322200392927,0.7907907907907908,0.36773017338419756,0.2299361097679803,0.43319801163304433,2
2005,0.20316889495299936,0.008881967139247979,0.0008104852634630055,0.8579322200392927,0.7967967967967968,0.3449304246293919,0.2266614137668898,0.4339437990028566,2
